id_devolucao,id_pedido,id_produto,data_devolucao,motivo_devolucao,valor_reembolso
3106,29234,19,2023-07-11,Insatisfacao do cliente,4303.25
3107,14235,10,2023-11-25,Insatisfacao do cliente,922.98
3108,16911,114,2023-08-16,Produto danificado,966.8
3109,32193,2,2023-06-28,Produto com defeito,700.41
3110,28548,109,2023-03-15,Insatisfacao do cliente,147.45
3111,43287,232,2023-02-19,Insatisfacao do cliente,212.86
3112,46341,208,2023-06-06,Produto com defeito,482.03
3113,23324,89,2023-09-27,Insatisfacao do cliente,2615.85
3114,8326,135,2023-09-29,Produto com defeito,1262.66
3115,3052,215,2023-11-14,Produto com defeito,1262.94
3116,35495,173,2023-11-29,Produto danificado,3031.35
3117,5461,192,2023-11-20,Produto danificado,2823.21
3118,38255,6,2023-11-18,Produto errado,1152.42
3119,17861,86,2023-09-09,Insatisfacao do cliente,1160.79
3120,23755,157,2023-09-24,Produto com defeito,1301.43
3121,8437,39,2023-05-04,Insatisfacao do cliente,6443.8
3122,32605,161,2023-03-30,Insatisfacao do cliente,839.46
3123,30591,210,2023-09-19,Produto danificado,1080.58
3124,14300,224,2023-09-26,Atraso na entrega,402.93
3125,30762,2,2023-10-09,Produto danificado,1853.59
3126,8481,155,2023-01-18,Produto danificado,1082.49
3127,15251,121,2023-03-09,Insatisfacao do cliente,570.86
3128,48024,28,2023-12-16,Produto errado,982.04
3129,43482,72,2023-05-04,Insatisfacao do cliente,555.06
3130,19909,221,2023-11-24,Produto danificado,939.96
3131,31537,192,2023-12-08,Insatisfacao do cliente,2908.78
3132,43225,226,2023-05-14,Insatisfacao do cliente,1048.08
3133,30159,19,2023-01-28,Produto danificado,1418.32
3134,17806,178,2023-09-13,Produto errado,367.85
3135,32366,28,2023-11-28,Produto danificado,1288.4
3136,27192,124,2023-07-02,Atraso na entrega,2832.74
3137,5294,237,2023-12-02,Atraso na entrega,861.88
3138,37116,27,2023-03-25,Produto danificado,379.65
3139,24365,95,2023-10-07,Insatisfacao do cliente,1094.91
3140,16377,67,2023-12-24,Atraso na entrega,3548.18
3141,39904,219,2023-04-06,Produto danificado,745.5
3142,457,16,2023-11-16,Produto errado,3409.83
3143,7883,159,2023-08-20,Insatisfacao do cliente,979.89
3144,43752,86,2023-10-16,Produto com defeito,1143.55
3145,25062,177,2023-02-06,Produto errado,1192.81
3146,6666,61,2023-10-23,Produto danificado,281.0
3147,13549,238,2023-02-14,Produto errado,1166.37
3148,30806,22,2023-03-19,Produto danificado,240.08
3149,5273,64,2023-03-05,Atraso na entrega,1692.9
3150,36966,106,2023-06-11,Produto errado,330.65
3151,16494,236,2023-05-14,Produto com defeito,619.5
3152,30778,184,2023-07-01,Produto errado,1173.09
3153,16660,162,2023-05-10,Produto errado,972.66
3154,2544,44,2023-09-02,Produto com defeito,1464.17
3155,45675,113,2023-07-07,Produto errado,1279.56
3156,25535,71,2023-09-18,Insatisfacao do cliente,780.46
3157,5330,41,2023-05-31,Insatisfacao do cliente,1061.97
3158,45154,94,2024-01-16,Produto errado,1112.23
3159,19215,210,2024-01-04,Atraso na entrega,745.25
3160,6041,66,2023-06-28,Atraso na entrega,879.27
3161,26910,119,2023-07-01,Insatisfacao do cliente,42.54
3162,31910,74,2023-07-13,Produto errado,1844.54
3163,3736,213,2023-06-24,Atraso na entrega,828.64
3164,601,237,2023-02-04,Produto errado,741.88
3165,24891,189,2023-05-18,Atraso na entrega,1773.5
3166,2887,139,2023-04-16,Atraso na entrega,574.58
3167,41487,144,2023-05-20,Produto errado,3192.22
3168,42688,55,2023-03-31,Produto errado,701.12
3169,1401,53,2024-01-07,Atraso na entrega,154.26
3170,44420,112,2023-04-20,Produto com defeito,374.27
3171,33156,164,2023-10-26,Produto errado,2854.93
3172,35659,151,2023-02-14,Produto danificado,3071.68
3173,10625,214,2023-01-08,Produto errado,2650.72
3174,49012,237,2023-07-11,Insatisfacao do cliente,871.23
3175,49141,209,2023-03-12,Insatisfacao do cliente,1086.23
3176,34311,189,2023-12-03,Atraso na entrega,2896.42
3177,3234,236,2023-10-24,Atraso na entrega,309.75
3178,6891,66,2023-06-22,Atraso na entrega,1007.1
3179,24406,224,2023-12-10,Produto com defeito,402.93
3180,823,231,2023-04-11,Produto errado,299.7
3181,26302,230,2023-07-17,Produto danificado,481.1
3182,32284,145,2023-07-08,Produto danificado,108.65
3183,6461,154,2023-11-11,Atraso na entrega,2178.81
3184,38714,36,2023-05-01,Produto com defeito,2848.31
3185,34070,97,2023-08-01,Atraso na entrega,751.24
3186,3187,73,2023-06-16,Insatisfacao do cliente,4027.67
3187,47733,61,2023-05-24,Produto errado,271.97
3188,25959,206,2023-10-31,Produto errado,2092.19
3189,43172,78,2023-11-18,Produto com defeito,1046.71
3190,23550,198,2023-07-31,Produto errado,607.39
3191,14828,234,2023-03-01,Insatisfacao do cliente,2787.41
3192,19387,108,2023-09-23,Insatisfacao do cliente,1960.17
3193,6170,145,2023-04-05,Produto errado,480.17
3194,43932,61,2023-12-08,Insatisfacao do cliente,274.41
3195,30152,121,2023-06-24,Produto danificado,671.32
3196,8657,36,2023-07-12,Atraso na entrega,1469.33
3197,33320,20,2023-06-21,Insatisfacao do cliente,876.74
3198,47600,92,2023-06-13,Atraso na entrega,609.69
3199,2274,6,2023-12-05,Insatisfacao do cliente,1152.42
3200,41167,79,2023-07-17,Produto errado,1144.88
3201,4068,30,2023-01-18,Produto com defeito,1401.17
3202,42680,171,2023-03-16,Produto danificado,1691.62
3203,2846,137,2023-06-06,Produto com defeito,240.83
3204,29459,69,2023-07-21,Produto errado,531.0
3205,22046,25,2023-07-29,Produto com defeito,233.43
3206,31660,73,2023-01-04,Produto danificado,2458.61
3207,17798,10,2023-12-27,Atraso na entrega,4790.7
3208,37540,34,2023-04-02,Atraso na entrega,1244.77
3209,43388,190,2023-07-11,Atraso na entrega,735.37
3210,28636,204,2023-06-03,Insatisfacao do cliente,1174.58
3211,10217,109,2023-07-29,Produto errado,198.75
3212,19679,112,2023-08-11,Produto com defeito,383.9
3213,22308,219,2023-12-24,Produto com defeito,1321.44
3214,23182,175,2023-12-03,Produto com defeito,135.71
3215,6932,135,2023-09-23,Produto danificado,618.04
3216,47099,238,2023-03-31,Produto errado,2318.41
3217,19764,64,2023-07-15,Produto danificado,768.97
3218,33282,7,2023-10-28,Insatisfacao do cliente,871.84
3219,23455,134,2023-05-19,Produto com defeito,1454.98
3220,14352,176,2023-10-29,Produto com defeito,4096.28
3221,43588,171,2023-11-02,Produto danificado,1665.07
3222,49006,213,2023-06-17,Produto errado,2248.21
3223,49416,162,2023-07-05,Atraso na entrega,963.8
3224,24348,64,2023-12-05,Produto errado,1725.23
3225,35363,220,2023-10-26,Produto danificado,167.4
3226,44430,142,2023-11-06,Atraso na entrega,1462.9
3227,17418,82,2023-05-01,Atraso na entrega,113.7
3228,15167,52,2023-04-11,Insatisfacao do cliente,1136.57
3229,29851,181,2023-06-21,Produto errado,988.56
3230,18701,83,2023-08-14,Insatisfacao do cliente,1711.56
3231,14563,124,2023-12-01,Atraso na entrega,1486.9
3232,48926,44,2023-04-09,Insatisfacao do cliente,1395.56
3233,3407,11,2023-07-05,Atraso na entrega,541.07
3234,19972,107,2023-06-25,Produto danificado,1412.75
3235,44068,130,2023-03-10,Produto errado,453.09
3236,40483,25,2023-10-26,Produto errado,472.54
3237,31687,112,2023-01-18,Atraso na entrega,678.13
3238,23260,235,2023-03-22,Produto com defeito,1197.78
3239,41060,84,2023-10-24,Atraso na entrega,1095.49
3240,41030,86,2023-11-17,Produto errado,1049.76
3241,7804,69,2023-03-02,Produto danificado,1018.86
3242,13241,68,2023-12-02,Atraso na entrega,708.07
3243,21218,3,2023-02-02,Produto errado,1110.72
3244,37322,46,2023-06-10,Produto danificado,1102.73
3245,36338,114,2023-09-04,Produto danificado,239.64
3246,20619,11,2023-09-06,Atraso na entrega,652.04
3247,46544,53,2023-02-27,Produto danificado,296.52
3248,4354,154,2023-05-07,Insatisfacao do cliente,1078.47
3249,21148,130,2023-08-31,Insatisfacao do cliente,327.4
3250,37405,109,2023-09-11,Insatisfacao do cliente,569.19
3251,23033,70,2023-03-18,Produto errado,1054.13
3252,38869,79,2023-02-27,Produto com defeito,1144.88
3253,2170,184,2023-08-09,Produto errado,2370.44
3254,8714,35,2023-11-27,Produto errado,170.03
3255,3454,47,2023-09-30,Produto danificado,3924.93
3256,31899,93,2023-06-25,Produto com defeito,663.66
3257,45851,193,2023-06-22,Produto errado,3325.56
3258,11789,15,2023-08-04,Atraso na entrega,505.17
3259,43841,17,2023-01-10,Produto com defeito,3293.22
3260,498,167,2023-03-25,Insatisfacao do cliente,1364.49
3261,28308,58,2023-09-19,Atraso na entrega,1368.25
3262,5004,22,2023-05-10,Produto com defeito,193.65
3263,10335,115,2023-10-16,Atraso na entrega,321.51
3264,45646,69,2023-10-27,Produto com defeito,1593.0
3265,11540,231,2023-10-04,Atraso na entrega,336.33
3266,12553,66,2023-04-14,Produto com defeito,906.06
3267,30549,147,2023-12-03,Produto danificado,1217.04
3268,18621,39,2023-06-23,Produto com defeito,1266.76
3269,45423,208,2023-07-04,Produto errado,471.68
3270,20897,182,2023-03-06,Insatisfacao do cliente,32.1
3271,16802,86,2023-05-19,Produto com defeito,1199.24
3272,14007,9,2023-02-26,Produto danificado,1127.39
3273,18788,176,2023-02-09,Produto errado,2048.14
3274,5485,134,2023-08-11,Insatisfacao do cliente,1306.29
3275,12034,123,2023-11-29,Insatisfacao do cliente,745.31
3276,30002,20,2023-09-23,Produto errado,916.55
3277,29099,212,2023-02-14,Produto danificado,1620.45
3278,37265,21,2023-06-23,Produto danificado,272.94
3279,29427,215,2023-11-24,Produto com defeito,617.06
3280,21627,151,2023-05-10,Atraso na entrega,1015.96
3281,49909,38,2023-04-14,Atraso na entrega,1661.58
3282,21916,98,2023-02-08,Produto danificado,542.42
3283,48655,130,2023-12-20,Produto com defeito,453.09
3284,41812,210,2023-04-21,Insatisfacao do cliente,1565.74
3285,8098,177,2023-05-18,Produto danificado,883.53
3286,43913,234,2023-12-07,Atraso na entrega,1499.51
3287,43959,236,2023-09-08,Produto com defeito,300.38
3288,41213,204,2023-08-23,Produto com defeito,2185.64
3289,17040,147,2023-04-10,Produto errado,1262.05
3290,27774,43,2023-03-21,Produto com defeito,666.78
3291,41057,61,2023-12-27,Produto com defeito,268.54
3292,17329,1,2023-01-08,Atraso na entrega,1296.17
3293,44947,141,2023-04-03,Produto danificado,1053.13
3294,32909,185,2023-09-26,Produto errado,3784.96
3295,14697,80,2023-11-08,Insatisfacao do cliente,830.05
3296,49829,17,2023-04-24,Produto danificado,1057.89
3297,16632,11,2023-07-18,Produto errado,2663.52
3298,48295,103,2023-07-12,Produto com defeito,153.24
3299,16334,44,2023-09-07,Insatisfacao do cliente,1464.17
3300,39619,10,2023-04-06,Produto com defeito,1881.57
3301,47516,34,2023-12-02,Produto com defeito,1327.44
3302,41678,88,2023-02-07,Produto errado,585.04
3303,34016,91,2023-01-17,Produto errado,113.09
3304,48778,200,2023-11-16,Insatisfacao do cliente,2085.81
3305,31882,235,2023-02-27,Produto errado,589.89
3306,48095,1,2023-06-18,Produto errado,2637.88
3307,11965,206,2023-12-29,Produto errado,1033.0
3308,1516,119,2023-07-20,Produto com defeito,89.32
3309,25667,118,2023-02-15,Produto danificado,2775.17
3310,36451,11,2023-10-21,Produto com defeito,665.88
3311,28523,9,2023-11-20,Insatisfacao do cliente,1037.06
3312,1378,122,2024-01-12,Produto errado,408.64
3313,44638,100,2023-01-20,Produto com defeito,1507.29
3314,16375,134,2023-05-17,Produto danificado,1417.09
3315,7526,183,2023-10-21,Atraso na entrega,3527.77
3316,23526,51,2023-04-14,Produto danificado,2156.74
3317,32798,199,2023-07-04,Atraso na entrega,2496.59
3318,23735,145,2023-11-24,Produto errado,365.31
3319,40997,60,2023-08-17,Produto errado,748.67
3320,2122,223,2023-03-25,Produto com defeito,3406.56
3321,25223,162,2023-11-03,Insatisfacao do cliente,961.95
3322,22110,172,2023-12-10,Insatisfacao do cliente,961.86
3323,29770,200,2023-05-23,Produto com defeito,705.16
3324,32717,203,2023-12-08,Insatisfacao do cliente,1428.67
3325,41812,190,2023-06-19,Produto com defeito,3025.2
3326,38496,54,2023-09-23,Produto danificado,1609.32
3327,44760,208,2023-11-08,Produto danificado,936.45
3328,34099,209,2023-02-20,Produto danificado,1103.88
3329,18835,34,2023-04-13,Produto com defeito,1305.77
3330,25485,156,2023-07-28,Produto com defeito,1288.84
3331,40995,162,2023-05-19,Atraso na entrega,2963.46
3332,33635,70,2023-03-23,Produto com defeito,3162.39
3333,9625,11,2023-12-28,Atraso na entrega,665.88
3334,21012,228,2023-09-19,Insatisfacao do cliente,806.29
3335,19604,18,2023-04-07,Atraso na entrega,4050.4
3336,23256,219,2023-08-21,Insatisfacao do cliente,226.14
3337,20080,179,2023-01-23,Produto errado,1211.48
3338,29872,219,2023-12-11,Produto com defeito,334.4
3339,12,18,2023-12-28,Atraso na entrega,4019.58
3340,8949,98,2023-01-15,Atraso na entrega,527.6
3341,32563,33,2023-06-16,Atraso na entrega,850.12
3342,34081,84,2023-08-05,Atraso na entrega,3765.33
3343,29095,226,2023-12-05,Atraso na entrega,4265.88
3344,13747,28,2023-06-26,Produto errado,1226.36
3345,16151,59,2023-08-12,Atraso na entrega,3143.19
3346,9491,142,2023-09-02,Produto danificado,1720.64
3347,31901,18,2023-10-02,Produto danificado,1668.9
3348,18616,11,2023-02-26,Produto errado,648.36
3349,23232,5,2023-06-27,Produto danificado,80.28
3350,12485,178,2023-09-06,Produto com defeito,1092.46
3351,42793,195,2023-11-21,Atraso na entrega,1353.75
3352,33131,238,2023-12-07,Produto danificado,1138.85
3353,37766,87,2023-12-19,Produto errado,1687.18
3354,4256,155,2023-06-25,Produto errado,1313.42
3355,5666,127,2023-04-23,Produto com defeito,1284.86
3356,18095,194,2023-07-24,Produto errado,1200.36
3357,41262,152,2023-07-03,Produto danificado,712.48
3358,10049,162,2023-04-16,Produto danificado,972.64
3359,952,169,2023-06-13,Atraso na entrega,325.2
3360,4139,80,2023-12-08,Atraso na entrega,3589.69
3361,16319,130,2023-02-28,Produto danificado,444.73
3362,22708,201,2023-12-07,Atraso na entrega,1050.28
3363,19296,173,2023-11-28,Produto errado,859.66
3364,35510,72,2023-02-14,Insatisfacao do cliente,561.51
3365,48952,62,2023-08-13,Atraso na entrega,514.52
3366,6021,144,2023-12-25,Produto errado,4964.0
3367,48734,162,2023-05-04,Produto errado,945.96
3368,1384,153,2023-07-07,Atraso na entrega,923.58
3369,29206,213,2023-11-29,Produto errado,853.54
3370,8243,170,2023-10-16,Insatisfacao do cliente,2854.15
3371,35290,38,2023-05-07,Atraso na entrega,530.3
3372,30549,61,2023-11-23,Produto com defeito,843.0
3373,30914,201,2023-09-01,Produto danificado,1016.28
3374,21131,93,2023-06-02,Produto danificado,1268.78
3375,9163,11,2023-08-27,Atraso na entrega,1805.31
3376,42902,155,2023-05-18,Produto com defeito,1074.61
3377,47476,233,2023-11-18,Insatisfacao do cliente,710.55
3378,6280,24,2023-11-03,Produto danificado,831.98
3379,12759,31,2023-08-09,Produto com defeito,1143.47
3380,48171,16,2023-12-25,Insatisfacao do cliente,3409.83
3381,138,73,2023-06-20,Insatisfacao do cliente,4167.36
3382,11717,79,2023-10-28,Insatisfacao do cliente,3434.64
3383,25831,26,2023-12-08,Atraso na entrega,1066.38
3384,4399,210,2023-10-10,Atraso na entrega,1972.76
3385,31867,66,2023-11-10,Atraso na entrega,4364.81
3386,40486,110,2023-11-02,Insatisfacao do cliente,53.39
3387,27842,83,2023-01-31,Produto com defeito,768.62
3388,583,231,2023-11-01,Produto errado,225.78
3389,6867,61,2023-11-11,Atraso na entrega,791.29
3390,22746,157,2024-01-01,Produto errado,642.53
3391,26050,136,2023-12-04,Produto danificado,2569.13
3392,24667,35,2023-09-26,Produto com defeito,355.64
3393,43797,149,2023-06-14,Insatisfacao do cliente,1026.65
3394,16204,87,2023-05-19,Produto errado,3205.24
3395,15830,119,2023-04-19,Produto errado,131.89
3396,3082,102,2023-11-21,Insatisfacao do cliente,965.58
3397,48772,19,2023-11-15,Produto errado,7322.5
3398,33791,11,2023-03-06,Produto danificado,638.97
3399,42976,76,2023-12-04,Produto errado,1442.48
3400,18061,178,2023-02-02,Produto com defeito,297.01
3401,9232,79,2023-11-25,Insatisfacao do cliente,2107.13
3402,1725,33,2023-02-12,Produto errado,425.06
3403,18095,201,2023-02-20,Produto errado,4201.12
3404,7134,91,2023-03-07,Atraso na entrega,128.65
3405,22157,150,2023-07-18,Insatisfacao do cliente,1874.45
3406,25293,33,2023-03-08,Insatisfacao do cliente,402.77
3407,48819,102,2023-12-05,Atraso na entrega,985.65
3408,48341,129,2023-11-28,Insatisfacao do cliente,316.11
3409,22789,213,2023-11-07,Insatisfacao do cliente,3414.16
3410,46973,127,2023-01-30,Insatisfacao do cliente,1423.19
3411,32149,163,2023-05-01,Produto com defeito,1410.4
3412,19744,73,2023-12-08,Atraso na entrega,1330.79
3413,17454,237,2023-08-17,Produto errado,854.62
3414,31586,11,2023-03-28,Produto com defeito,665.88
3415,2987,71,2023-11-22,Insatisfacao do cliente,3902.3
3416,49831,40,2023-09-11,Produto danificado,466.46
3417,30465,55,2023-07-29,Insatisfacao do cliente,711.58
3418,33094,196,2023-11-23,Produto com defeito,1475.84
3419,23772,126,2023-12-20,Produto com defeito,1258.93
3420,6157,142,2023-04-10,Atraso na entrega,812.66
3421,34084,43,2023-08-03,Insatisfacao do cliente,771.0
3422,11046,146,2023-05-18,Atraso na entrega,4110.06
3423,42280,154,2023-12-24,Atraso na entrega,1128.77
3424,6725,177,2023-04-22,Produto com defeito,5857.85
3425,46371,57,2023-10-20,Produto com defeito,879.77
3426,44836,9,2023-04-20,Produto errado,2160.79
3427,21433,153,2023-12-05,Produto errado,237.24
3428,18566,177,2023-03-02,Produto errado,1192.81
3429,12399,65,2023-02-17,Atraso na entrega,1250.82
3430,32985,27,2023-11-24,Atraso na entrega,722.92
3431,10466,61,2023-11-14,Produto danificado,1303.34
3432,29975,190,2023-02-22,Produto danificado,756.3
3433,17455,85,2023-02-09,Atraso na entrega,1149.62
3434,41124,219,2023-12-06,Produto com defeito,313.65
3435,18726,201,2023-12-01,Produto errado,1036.51
3436,48219,195,2023-06-24,Atraso na entrega,1353.03
3437,28550,184,2023-04-08,Produto com defeito,2370.44
3438,25185,65,2023-12-05,Insatisfacao do cliente,402.26
3439,5035,157,2023-11-28,Atraso na entrega,653.01
3440,47037,47,2023-12-09,Insatisfacao do cliente,2832.35
3441,27306,29,2023-09-24,Produto errado,386.98
3442,1398,94,2023-09-28,Produto danificado,1134.2
3443,40541,140,2023-03-07,Atraso na entrega,1164.59
3444,28933,167,2024-01-01,Atraso na entrega,1329.16
3445,10949,47,2023-09-29,Produto com defeito,1108.76
3446,5908,144,2023-11-06,Insatisfacao do cliente,1241.0
3447,5430,139,2023-09-04,Produto com defeito,1164.0
3448,9713,154,2023-10-30,Atraso na entrega,3347.65
3449,39578,216,2023-12-14,Atraso na entrega,3002.0
3450,38179,36,2023-10-14,Produto danificado,2502.49
3451,2125,2,2023-10-28,Produto danificado,2677.38
3452,9347,14,2023-11-16,Atraso na entrega,2078.69
3453,29682,66,2023-09-05,Produto danificado,1026.53
3454,39092,34,2023-10-24,Atraso na entrega,1327.44
3455,6455,193,2023-11-20,Insatisfacao do cliente,1086.93
3456,38924,139,2023-11-04,Produto errado,1132.59
3457,42439,44,2023-05-09,Atraso na entrega,4311.6
3458,43609,220,2023-02-26,Produto com defeito,38.02
3459,20701,102,2023-09-11,Atraso na entrega,839.17
3460,13270,91,2023-02-15,Insatisfacao do cliente,514.6
3461,16653,145,2023-05-19,Produto com defeito,163.24
3462,38781,170,2023-04-25,Insatisfacao do cliente,7016.94
3463,45972,47,2023-06-22,Atraso na entrega,2203.87
3464,47020,152,2023-02-21,Atraso na entrega,712.48
3465,17585,34,2023-06-29,Produto danificado,1327.44
3466,45228,107,2023-12-05,Produto errado,1372.69
3467,40045,199,2023-12-01,Produto com defeito,1852.58
3468,3837,128,2023-12-02,Produto com defeito,77.28
3469,39008,161,2023-07-29,Produto com defeito,1740.02
3470,10045,81,2023-08-05,Produto danificado,776.57
3471,33927,65,2023-12-23,Insatisfacao do cliente,719.3
3472,4278,198,2023-05-08,Insatisfacao do cliente,2534.76
3473,43539,151,2023-09-22,Produto danificado,1064.94
